Sensor Name,Sensor Type,Timestamp,Temperature ( C ),Humidity ( RH ),Dew Point ( C ),Heat Index ( C ),Feels Like ( C ),Wind Chill ( C ),Barometric Pressure ( HPA ),Accumulated Rain ( MM ),Wind Speed ( KPH ),Wind Average ( KPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 07:15,10.8,90.0,9,10,10.6,11,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 07:20,11.0,90.0,9,11,10.9,11,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 07:25,11.1,88.0,9,11,10.9,11,1039,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 07:30,11.0,88.0,9,10,10.8,11,1039,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 07:35,11.1,88.0,9,11,10.9,11,1039,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 07:40,11.1,88.0,9,11,10.9,11,1039,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 07:45,11.4,86.0,9,11,11.2,11,1040,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 07:50,11.4,86.0,9,11,11.2,11,1040,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 07:55,11.7,86.0,9,11,11.6,12,1040,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 08:00,11.9,85.0,9,11,11.8,12,1040,0,0,0,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 08:05,11.9,85.0,10,11,11.9,12,1040,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 08:10,12.1,85.0,10,12,12.1,12,1040,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 08:15,12.2,83.0,9,12,12.1,12,1040,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 08:20,12.1,83.0,9,12,12.0,12,1040,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 08:25,12.4,81.0,9,12,12.3,12,1040,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 08:30,12.6,81.0,9,12,12.5,13,1040,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 08:35,12.7,80.0,9,12,12.3,13,1040,0,2,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 08:40,12.8,79.0,9,12,12.3,13,1040,0,2,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 08:45,12.8,79.0,9,12,12.7,13,1040,0,0,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 08:50,12.8,80.0,9,12,12.7,13,1040,0,0,0,68,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 08:55,12.7,81.0,10,12,12.6,13,1040,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 09:00,12.8,80.0,9,12,12.7,13,1040,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 09:05,13.3,78.0,10,13,13.2,13,1040,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 09:10,12.9,79.0,9,12,12.8,13,1040,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 09:15,13.3,78.0,10,13,13.2,13,1040,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 09:20,13.3,76.0,9,13,13.1,13,1040,0,0,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 09:25,12.9,78.0,9,12,12.8,13,1040,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 09:30,13.5,76.0,9,13,13.4,13,1040,0,0,0,315,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 09:35,13.7,75.0,9,13,13.3,14,1040,0,2,0,23,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 09:40,13.7,75.0,9,13,13.6,14,1040,0,0,0,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 09:45,13.7,75.0,9,13,13.6,14,1040,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 09:50,13.8,75.0,9,13,13.1,14,1040,0,3,1,338,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 09:55,14.1,74.0,9,13,14.0,14,1040,0,0,2,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 10:00,13.7,75.0,9,13,13.6,14,1041,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 10:05,14.4,73.0,10,14,14.4,14,1040,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 10:10,14.2,73.0,9,14,14.1,14,1040,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 10:15,14.9,70.0,9,14,14.8,15,1040,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 10:20,15.6,68.0,10,15,15.5,16,1040,0,0,0,338,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 10:25,15.7,68.0,10,15,15.7,16,1040,0,0,0,90,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 10:30,15.9,66.0,10,15,15.9,16,1040,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 10:35,17.1,61.0,9,16,17.0,17,1040,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 10:40,16.9,63.0,10,16,16.3,17,1040,0,3,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 10:45,15.8,65.0,9,15,14.7,16,1040,0,5,3,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 10:50,15.7,66.0,9,15,15.3,16,1040,0,2,4,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 10:55,15.7,66.0,9,15,15.6,16,1040,0,0,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 11:00,15.6,65.0,9,15,15.3,16,1040,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 11:05,16.4,63.0,9,16,16.3,16,1040,0,0,0,338,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 11:10,16.1,65.0,10,15,16.0,16,1040,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 11:15,15.7,65.0,9,15,15.2,16,1040,0,2,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 11:20,15.7,65.0,9,15,15.5,16,1040,0,0,2,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 11:25,16.2,63.0,9,15,15.4,16,1039,0,3,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 11:30,15.8,65.0,9,15,15.7,16,1039,0,0,2,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 11:35,16.3,65.0,10,16,16.2,16,1039,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 11:40,16.4,63.0,9,16,15.9,16,1039,0,2,2,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 11:45,16.2,63.0,9,15,15.7,16,1039,0,2,2,23,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 11:50,15.8,63.0,9,15,15.6,16,1039,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 11:55,16.3,65.0,10,16,15.6,16,1039,0,3,1,90,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 12:00,16.2,65.0,10,16,15.5,16,1039,0,3,1,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 12:05,16.4,63.0,9,16,15.9,16,1039,0,2,2,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 12:10,16.3,63.0,9,16,16.1,16,1039,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 12:15,16.1,65.0,10,15,16.0,16,1039,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 12:20,16.3,63.0,9,16,15.2,16,1039,0,5,1,23,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 12:25,16.1,63.0,9,15,15.6,16,1039,0,2,3,315,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 12:30,16.1,65.0,10,15,15.4,16,1039,0,3,4,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 12:35,15.7,69.0,10,15,14.8,16,1038,0,5,4,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 12:40,15.6,70.0,10,15,15.0,16,1038,0,3,4,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 12:45,15.4,73.0,11,15,15.3,15,1038,0,2,3,23,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 12:50,15.2,74.0,11,15,14.7,15,1038,0,3,2,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 12:55,15.0,75.0,11,15,14.9,15,1038,0,2,2,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 13:00,14.7,74.0,10,14,14.5,15,1038,0,2,2,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 13:05,14.9,74.0,10,14,14.4,15,1038,0,3,3,338,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 13:10,14.7,74.0,10,14,14.2,15,1038,0,3,5,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 13:15,14.7,74.0,10,14,14.2,15,1038,0,3,2,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 13:20,14.4,75.0,10,14,14.5,14,1038,0,0,1,315,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 13:25,14.6,75.0,10,14,14.6,15,1038,0,0,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 13:30,14.6,74.0,10,14,14.6,15,1038,0,0,2,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 13:35,14.3,75.0,10,14,13.7,14,1038,0,3,1,45,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 13:40,14.4,71.0,9,14,14.0,14,1038,0,2,1,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 13:45,14.7,70.0,9,14,14.0,15,1038,0,3,2,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 13:50,15.1,70.0,10,15,15.1,15,1037,0,0,2,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 13:55,15.2,69.0,10,15,15.2,15,1037,0,0,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 14:00,15.2,69.0,10,15,15.1,15,1037,0,0,0,68,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 14:05,15.4,69.0,10,15,15.4,15,1037,0,0,1,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 14:10,15.7,68.0,10,15,15.7,16,1037,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 14:15,16.1,65.0,10,15,16.0,16,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 14:20,16.4,63.0,9,16,15.9,16,1037,0,2,1,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 14:25,16.8,63.0,10,16,16.7,17,1037,0,0,2,45,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 14:30,16.7,63.0,10,16,16.4,17,1037,0,2,2,338,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 14:35,17.1,60.0,9,16,16.3,17,1037,0,3,2,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 14:40,17.2,60.0,9,17,16.8,17,1037,0,2,1,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 14:45,17.1,61.0,9,16,16.6,17,1037,0,2,2,23,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 14:50,16.8,60.0,9,16,16.2,17,1037,0,2,2,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 14:55,17.1,60.0,9,16,16.3,17,1037,0,3,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 15:00,16.9,61.0,9,16,16.5,17,1036,0,2,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 15:05,16.9,61.0,9,16,16.8,17,1036,0,0,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 15:10,16.5,61.0,9,16,16.3,17,1036,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 15:15,16.9,61.0,9,16,16.8,17,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 15:20,16.9,63.0,10,16,15.3,17,1036,0,8,2,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 15:25,16.2,66.0,10,16,15.5,16,1036,0,3,5,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 15:30,15.7,68.0,10,15,15.1,16,1036,0,3,2,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 15:35,16.2,68.0,10,16,16.0,16,1036,0,2,3,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 15:40,16.2,66.0,10,16,14.9,16,1036,0,6,3,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 15:45,15.7,68.0,10,15,15.0,16,1036,0,3,5,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 15:50,16.8,66.0,10,16,16.3,17,1037,0,3,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 15:55,16.8,65.0,10,16,16.6,17,1037,0,2,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 16:00,16.3,69.0,11,16,16.5,16,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 16:05,16.5,69.0,11,16,16.5,17,1037,0,2,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 16:10,16.9,65.0,10,16,17.0,17,1037,0,0,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 16:15,16.9,65.0,10,16,17.0,17,1037,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 16:20,16.6,66.0,10,16,16.7,17,1037,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 16:25,16.9,65.0,10,16,16.7,17,1037,0,2,0,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 16:30,16.9,65.0,10,16,17.0,17,1037,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 16:35,16.9,65.0,10,16,17.1,17,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 16:40,16.9,65.0,10,16,16.7,17,1036,0,2,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 16:45,16.9,65.0,10,16,17.0,17,1037,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 16:50,16.9,63.0,10,16,16.3,17,1037,0,3,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 16:55,16.2,63.0,9,15,15.7,16,1037,0,2,2,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 17:00,16.2,65.0,10,16,16.1,16,1037,0,0,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 17:05,16.5,65.0,10,16,16.5,17,1037,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 17:10,16.6,65.0,10,16,16.3,17,1037,0,2,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 17:15,16.1,65.0,10,15,16.0,16,1037,0,0,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 17:20,16.1,65.0,10,15,16.0,16,1037,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 17:25,15.8,65.0,9,15,15.7,16,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 17:30,15.8,66.0,9,15,15.7,16,1037,0,0,1,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 17:35,15.7,66.0,9,15,15.6,16,1037,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 17:40,15.8,66.0,9,15,15.4,16,1037,0,2,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 17:45,15.5,68.0,10,15,15.4,16,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 17:50,15.2,68.0,9,15,15.1,15,1037,0,0,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 17:55,15.0,70.0,10,14,14.9,15,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 18:00,14.9,70.0,9,14,14.8,15,1037,0,0,0,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 18:05,15.0,70.0,10,14,14.9,15,1037,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 18:10,14.7,71.0,10,14,14.6,15,1037,0,0,1,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 18:15,14.6,73.0,10,14,14.5,15,1037,0,0,1,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 18:20,14.6,73.0,10,14,14.2,15,1037,0,2,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 18:25,14.4,74.0,10,14,14.5,14,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 18:30,14.3,75.0,10,14,14.4,14,1037,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 18:35,14.3,75.0,10,14,14.3,14,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 18:40,14.0,75.0,10,13,13.9,14,1037,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 18:45,13.8,75.0,9,13,13.7,14,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 18:50,13.8,75.0,9,13,13.7,14,1037,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 18:55,13.8,76.0,10,13,13.8,14,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 19:00,13.7,78.0,10,13,13.8,14,1038,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 19:05,13.7,78.0,10,13,13.8,14,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 19:10,13.6,79.0,10,13,13.7,14,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 19:15,13.5,79.0,10,13,13.5,13,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 19:20,13.3,80.0,10,13,13.1,13,1038,0,2,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 19:25,13.1,81.0,10,13,12.8,13,1038,0,2,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 19:30,13.1,81.0,10,13,13.1,13,1038,0,0,1,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 19:35,12.8,81.0,10,12,12.8,13,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 19:40,12.9,81.0,10,12,12.9,13,1038,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 19:45,12.9,81.0,10,12,12.9,13,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 19:50,12.8,81.0,10,12,12.8,13,1038,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 19:55,12.8,81.0,10,12,12.8,13,1038,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 20:00,12.7,83.0,10,12,12.7,13,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 20:05,12.7,83.0,10,12,12.7,13,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 20:10,12.6,83.0,10,12,12.6,13,1038,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 20:15,12.4,83.0,10,12,12.4,12,1038,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 20:20,12.6,83.0,10,12,12.6,13,1038,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 20:25,12.6,83.0,10,12,12.6,13,1038,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 20:30,12.3,83.0,10,12,12.3,12,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 20:35,12.4,83.0,10,12,12.4,12,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 20:40,12.4,81.0,9,12,12.3,12,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 20:45,12.6,81.0,9,12,12.5,13,1038,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 20:50,12.4,83.0,10,12,12.4,12,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 20:55,12.4,83.0,10,12,12.4,12,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 21:00,12.4,83.0,10,12,12.4,12,1039,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 21:05,12.3,83.0,10,12,12.3,12,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 21:10,12.3,83.0,10,12,12.3,12,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 21:15,12.3,83.0,10,12,12.3,12,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 21:20,12.2,83.0,9,12,12.1,12,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 21:25,12.1,83.0,9,12,12.0,12,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 21:30,12.1,83.0,9,12,12.0,12,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 21:35,11.9,83.0,9,11,11.7,12,1039,0,0,0,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 21:40,11.9,83.0,9,11,11.8,12,1039,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 21:45,11.9,83.0,9,11,11.8,12,1039,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 21:50,11.8,85.0,9,11,11.6,12,1039,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 21:55,11.8,85.0,9,11,11.6,12,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 22:00,11.8,85.0,9,11,11.6,12,1039,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 22:05,11.6,86.0,9,11,11.4,12,1039,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 22:10,11.4,86.0,9,11,11.3,11,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 22:15,11.6,86.0,9,11,11.4,12,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 22:20,11.6,86.0,9,11,11.4,12,1039,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 22:25,11.4,86.0,9,11,11.2,11,1039,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 22:30,11.4,86.0,9,11,11.3,11,1039,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 22:35,11.4,86.0,9,11,11.3,11,1039,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 22:40,11.4,86.0,9,11,11.2,11,1039,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 22:45,11.4,86.0,9,11,11.2,11,1039,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/25/02 22:50,11.4,86.0,9,11,11.2,11,1039,0,0,0,113,,,,,,,,,
